iauName,WISE Name,GLong,GLat,Radius,VLSR(km/s),Dist.<br>(kpc),Err Dist.<br>(kpc),Dist. Method,Dist. Author,WISE 12um<br>(Jy),flux,fluxErr,flux_noPS,flux_err_noPS,distance_kpc,distance_err_kpc,radius_wcs,physical_radius_pc,ne,N_Ly,Spectral Type
G314.242+00.420,G314.239+00.428,314.239,0.429,130.6,-62.9,5.69631,0.0218619,TP/Kin,,0.0,1.505235496068659,0.0261241050492143,1.505235496068659,0.0261241050492143,4.29,0.88,0.992,1.237925969020435,62.1,48.42,O7.5
G315.315-00.267,G315.312-00.272,315.312,-0.271,115.4,15.0,12.8248,0.30519,OG/Kin,,0.0,0.8370419467722938,0.0027259517401962,0.8360043163311824,0.0027265709079246,12.9,0.62,2.788,10.461842775070904,5.67,49.13,O5.5
G315.343-00.306,G315.341-00.320,315.341,-0.32,120.5,6.0,12.2004,0.365103,OG/Kin,,0.0,0.0787198751272714,0.0007755800847353,0.0787198751272714,0.0007755800847353,12.26,0.57,1.83,6.526303541560615,3.35,48.06,O9
G316.094-00.511,G316.093-00.511,316.093,-0.511,65.0,-60.9,3.68821,0.605806,Visible/Kin,,0.0,0.1142282385097077,0.0009438883426271,0.1142282385097077,0.0009438883426271,3.97,0.92,1.344,1.5520849392771434,11.29,47.24,B0
G316.141-00.507,G316.141-00.506,316.141,-0.506,112.1,-58.1,5.88763,0.020965,TP/Kin,,0.0,1.3825242153811943,0.0001169099098982,1.3825242153811943,0.0001169099098982,8.09,0.8,1.212,2.852179477856156,32.13,48.94,O6
G316.383-00.386,G316.369-00.368,316.369,-0.368,244.4,3.0,12.1749,0.351892,OG/Kin,,0.0,3.256921954781056,0.0140788912055725,3.191339103592099,0.0141333669287137,12.25,0.56,11.616,41.3921896589339,1.35,49.67,O4
G316.515-00.598,G316.516-00.600,316.516,-0.6,160.9,-45.5,2.62711,0.470889,Visible/Kin,,0.0,0.2309097513468965,0.0003935305751796,0.2309097513468965,0.0003935305751796,9.18,0.53,1.842,4.918786997309288,6.58,48.27,O8
G316.787-00.059,G316.796-00.056,316.796,-0.056,311.8,-38.2,,,,,0.0,33.12274947013632,0.0219818832682725,21.50705526500333,0.1425377010367757,2.17,0.51,6.389,4.03290815213439,25.09,49.18,O5.5
G317.058-00.939,G317.059-00.937,317.059,-0.937,83.5,46.7,15.9117,0.650447,OG/Kin,,0.0,0.0882489213461249,0.0001592488796455,0.0882489213461249,0.0001592488796455,16.17,0.92,0.894,4.205070176714421,9.06,48.35,O8
G317.319+00.574,G317.236+00.516,317.236,0.516,1296.7,-51.0,,,,,0.0,5.010722871132501,0.0493352540066249,4.905136332737318,0.0493358089102986,8.97,0.55,17.572,45.85000072721984,1.05,49.59,O5
G317.407+00.097,G317.405+00.091,317.405,0.092,154.3,-39.5,2.31076,0.320486,Visible/Kin,,0.0,1.4890828824941231,0.0021191725968437,1.4890828824941231,0.0021191725968437,9.76,0.5,1.468,4.1677492545996655,22.76,49.13,O5.5
G317.413-00.568,G317.426-00.561,317.426,-0.561,71.7,27.3,14.2137,0.356096,OG/Kin,,0.0,0.1711021645626865,0.001723761744831,0.1711021645626865,0.001723761744831,14.34,0.72,1.344,5.6062715438877175,7.27,48.53,O7
G317.436-00.527,G317.431-00.522,317.431,-0.521,63.0,26.5,14.165,0.312889,OG/Kin,,0.0,0.1247209373883464,0.0019075132251078,0.1247209373883464,0.0019075132251078,14.27,0.71,1.664,6.907215475238163,4.51,48.39,O7.5
G317.458-00.531,G317.458-00.533,317.458,-0.533,33.1,27.7,14.1805,0.311432,OG/Kin,,0.0,0.094422750286752,0.0011062126035147,0.094422750286752,0.0011062126035147,14.38,0.72,0.504,2.10821612973602,23.47,48.27,O8
G317.465-00.524,G317.466-00.524,317.466,-0.524,33.1,26.9,14.1967,0.336497,OG/Kin,,0.0,0.126019457824764,0.000430643494221,0.126019457824764,0.000430643494221,14.31,0.72,0.372,1.5484895643953167,42.86,48.39,O7.5
G317.614-00.385,G317.628-00.425,317.628,-0.424,369.6,-38.0,,,,,0.0,2.4563009184015656,0.002941202218132,2.417596967939551,0.002988130075377,2.15,0.5,7.849,4.90883572103847,5.04,48.04,O9
G317.860+00.156,G317.861+00.160,317.861,0.16,125.2,1.0,12.3199,0.341838,OG/Kin,,0.0,1.3377055897852848,0.00516299280818,1.3377055897852848,0.00516299280818,12.4,0.55,2.813,10.146520253072504,7.22,49.3,O5.5
G317.984-00.760,G317.988-00.754,317.988,-0.753,164.9,-37.0,,,,,0.0,0.2411616247899337,0.0048267678643492,0.2411616247899337,0.0048267678643492,10.03,0.49,2.06,6.010268344120428,5.44,48.37,O7.5
G318.059-00.448,G318.059-00.450,318.059,-0.45,100.2,40.0,15.6172,0.286915,OG/Kin,,0.0,0.2933420976889554,0.0037491598050183,0.2933420976889554,0.0037491598050183,15.69,0.86,0.781,3.5645087629990546,20.55,48.84,O6
G318.236-00.605,G318.233-00.605,318.233,-0.605,131.2,-39.8,2.29734,0.365236,Visible/Kin,,0.0,0.4620341835859889,0.005642283918051,0.4542697425189775,0.0057268491956745,2.25,0.49,2.81,1.839138971711148,9.97,47.35,B0
G318.263+00.139,G318.248+00.150,318.248,0.151,407.7,-39.9,2.22955,0.383536,Visible/Kin,,0.0,1.57452486217639,0.0039338450543064,1.5487905135285835,0.0039913341284925,2.26,0.49,7.779,5.11396698421933,3.99,47.89,O9
G318.350-00.397,G318.351-00.398,318.351,-0.398,65.3,18.6,13.6977,0.341189,OG/Kin,,0.0,0.0808859763978415,2.782123225090146e-05,0.0808859763978415,2.782123225090146e-05,13.8,0.66,0.495,1.987055486873682,22.77,48.17,O8.5
G318.725-00.223,G318.726-00.222,318.726,-0.222,71.2,-12.1,0.577732,0.327538,,,0.0,0.1623661890808978,4.887641549788532e-05,0.1623661890808978,4.887641549788532e-05,11.7,0.52,0.363,1.2354301505345069,55.74,48.33,O8
G318.776-00.146,G318.774-00.150,318.774,-0.15,61.8,-39.3,2.25857,0.348252,Visible/Kin,,0.0,0.4388286765088728,0.0001760170282346,0.4388286765088728,0.0001760170282346,10.05,0.49,0.781,2.283193949530943,31.41,48.63,O6.5
G318.915-00.169,G318.915-00.165,318.915,-0.165,96.3,-29.4,10.612,0.318984,HIEA/Kin,Urquhart et al. (2012),0.0,1.4026192885020594,0.0003996868972144,1.4026192885020594,0.0003996868972144,10.67,0.49,1.338,4.152849974547306,24.29,49.19,O5.5
G319.164-00.422,G319.164-00.421,319.164,-0.42,92.3,-22.0,11.0649,0.372285,H2CO/Kin,Caswell & Haynes (1987),0.0,0.6482400085516646,0.00205977530205,0.6482400085516646,0.00205977530205,11.16,0.5,0.496,1.6101694422223838,71.53,48.89,O6
G319.242+00.232,G319.229+00.225,319.229,0.225,197.3,-67.7,4.02976,0.518919,Visible/Kin,,0.0,0.3228358521237094,0.002755238782201,0.3225842545395714,0.0027554673893342,4.45,1.01,2.54,3.287906334084794,6.9,47.79,O9.5
G319.358+00.027,G319.348+00.018,319.348,0.018,131.0,-14.0,11.5819,0.394354,H2CO/Kin,Caswell & Haynes (1987),0.0,1.5030223848258877,0.0347600480110831,1.4150053961969098,0.0348884705651095,11.69,0.52,2.448,8.324374954548759,9.71,49.29,O5.5
G319.394-00.009,G319.397-00.006,319.397,-0.006,128.6,-12.6,,,,,0.0,2.3795543820215435,0.0186450323424652,2.3795543820215435,0.0186450323424652,11.79,0.52,1.869,6.40986400989019,18.23,49.5,O5
G319.456-00.019,G319.453-00.022,319.453,-0.021,80.5,-21.1,1.1939,0.283072,Visible/Kin,,0.0,0.3101436236169521,0.0046395478615361,0.1575203343106913,0.0047263406699248,11.27,0.5,1.238,4.058544105883208,12.48,48.58,O7
G319.881+00.791,G319.884+00.793,319.884,0.794,202.8,-41.1,,,,,0.0,1.4834331560072365,0.0012880231600836,1.4834331560072365,0.0012880231600836,10.15,0.47,2.1,6.200276343538651,13.02,49.17,O5.5
G320.171+00.794,G320.163+00.797,320.163,0.797,186.2,-38.3,2.12709,0.328593,Visible/Kin,,0.0,8.483331405661684,0.007450813251209,8.470094587917707,0.0075659581071807,2.15,0.47,3.141,1.964409861101011,37.03,48.58,O7
G320.189-00.174,G320.190-00.172,320.19,-0.172,171.4,-9.8,0.427317,0.270118,,,0.0,0.403084484982943,0.0013100500890302,0.403084484982943,0.0013100500890302,12.11,0.53,3.032,10.680683586648245,3.58,48.75,O6.5
G320.204+00.864,G320.205+00.867,320.205,0.867,64.4,-38.9,2.22221,0.333093,Visible/Kin,,0.0,0.1200605144113863,9.170513007333312e-05,0.1200605144113863,9.170513007333312e-05,2.18,0.47,0.514,0.3259457494000436,65.61,46.74,B0
G320.233-00.284,G320.232-00.286,320.232,-0.286,27.6,-70.5,4.13997,0.572749,Visible/Kin,,0.0,0.1869783416826721,0.0004643641123965,0.1869783416826721,0.0004643641123965,7.91,1.02,0.293,0.6741706057741255,100.81,48.05,O9
G320.239-00.173,G320.240-00.176,320.24,-0.175,83.6,-10.3,0.389216,0.171662,,,0.0,0.1515172625865308,0.0005949449580536,0.1515172625865308,0.0005949449580536,12.08,0.53,0.959,3.369855283252128,12.36,48.33,O8
G320.240-00.097,G320.236-00.099,320.236,-0.098,168.9,-7.4,0.329247,0.211115,Visible/Kin,,0.0,0.8975977345963337,0.002005720500424,0.8975977345963337,0.002005720500424,0.24,0.53,2.988,0.2086015562504545,38.69,45.7,B0.5
G320.250+00.440,G320.248+00.442,320.248,0.442,324.8,-31.0,1.78611,0.337703,Visible/Kin,,0.0,1.725254651865528,0.0140550303643226,1.720059908538217,0.0140839054591662,10.82,0.48,2.751,8.65851792596902,9.07,49.29,O5.5
G320.255-00.319,G320.255-00.326,320.255,-0.325,270.2,-66.2,,,,,0.0,6.818682381705232,0.0413953429630566,6.702461187919287,0.0417496189322973,8.2,1.07,4.406,10.509548396480254,10.22,49.64,O4
G320.280-00.175,G320.278-00.157,320.278,-0.157,151.5,-11.8,0.619234,0.274562,,,0.0,0.202429257595969,0.0081253207141218,0.1970842649569256,0.0081498072862709,12.0,0.52,1.3,4.537851792596902,9.08,48.45,O7.5
G320.315-00.178,G320.311-00.176,320.311,-0.176,92.0,-12.2,,,,,0.0,3.4225601271168973,0.0026901265942782,3.4225601271168973,0.0026901265942782,11.98,0.52,1.044,3.638170314886191,51.93,49.67,O4
G320.331-00.308,G320.331-00.307,320.331,-0.307,65.1,-67.6,3.96671,0.545465,Visible/Kin,,0.0,0.041371944096232,0.0001160019319734,0.041371944096232,0.0001160019319734,4.42,1.05,0.371,0.4770038542651443,44.25,46.89,B0
G320.339-00.177,G320.343-00.180,320.343,-0.18,76.1,-11.0,12.002,0.340522,H2CO/Kin,Caswell & Haynes (1987),0.0,0.902528981277569,0.0330651453568457,0.902528981277569,0.0330651453568457,12.06,0.52,0.972,3.409881463166315,29.59,49.1,O5.5
G320.341-00.205,G320.346-00.215,320.346,-0.214,85.5,-10.2,,,,,0.0,0.9054729958296353,0.0412981060897513,0.9054729958296353,0.0412981060897513,12.11,0.53,1.089,3.836169005890481,24.93,49.11,O5.5
G320.377+00.172,G320.376+00.172,320.376,0.172,70.2,-0.7,,,,,0.0,0.4749986312755498,0.004758300155523,0.4749986312755498,0.004758300155523,12.75,0.54,0.781,2.896589338957167,28.97,48.87,O6
G320.400+00.162,G320.399+00.162,320.399,0.162,50.5,-3.9,,,,,0.0,0.0482424214718072,0.0020898855944095,0.0482424214718072,0.0020898855944095,12.53,0.53,0.539,1.964561122827431,16.27,47.86,O9
G320.402+00.155,G320.407+00.134,320.407,0.134,135.2,-3.0,,,,,0.0,2.71618077154628,0.0085177528045789,2.6991340880900214,0.0085198685726948,12.59,0.53,5.288,19.36613191767872,3.96,49.62,O5
G320.419+00.115,G320.419+00.114,320.419,0.115,36.6,-5.1,0.166679,0.277624,Visible/Kin,,0.0,0.1356762879240308,0.0020465167848207,0.1356762879240308,0.0020465167848207,12.46,0.54,0.538,1.9499614573485569,27.41,48.31,O8
G320.422+00.103,G320.423+00.101,320.423,0.101,36.6,-7.7,0.36015,0.251471,Visible/Kin,,0.0,0.0936294597817737,0.0007093881688494,0.0936294597817737,0.0007093881688494,0.26,0.53,0.508,0.0384204785106537,168.4,44.78,B1
G320.661+00.334,G320.663+00.336,320.663,0.337,138.3,-15.1,0.827473,0.294207,,,0.0,0.0777088506229343,0.0032276658751337,0.0777088506229343,0.0032276658751337,11.85,0.51,1.068,3.681419533124864,7.61,48.02,O9
G320.699+00.207,G320.692+00.185,320.692,0.186,341.1,-9.1,,,,,0.0,2.8395876912686755,0.0227978829173702,2.7478117471584125,0.023151227959649,12.24,0.53,5.503,19.593257217656895,3.87,49.61,O5
G320.778+00.240,G320.778+00.241,320.778,0.241,38.0,-8.1,0.315345,0.214486,Visible/Kin,,0.0,0.0436077883761696,0.000817806846332,0.0436077883761696,0.000817806846332,0.3,0.52,0.292,0.0254817831430441,230.86,44.58,B2
G320.783+00.245,G320.782+00.258,320.782,0.258,147.8,-9.2,0.535033,0.266531,,,0.0,1.4841980805240345,0.004286632314335,1.4841980805240345,0.004286632314335,12.25,0.53,2.758,9.827794342229655,7.88,49.33,O5.5
G320.808+00.184,G320.799+00.187,320.799,0.188,216.0,-7.6,0.370135,0.337297,Visible/Kin,,0.0,1.113512079222294,0.0277875908429847,1.113512079222294,0.0277875908429847,0.26,0.53,3.331,0.251926405352338,35.43,45.86,B0.5
G320.879-00.645,G320.884-00.641,320.884,-0.64,138.3,7.6,13.3718,0.302878,OG/Kin,,0.0,0.7788875755841272,0.004220896128367,0.7764612526816803,0.0042289812626294,13.43,0.6,4.157,16.23984001163552,2.95,49.13,O5.5
G321.115-00.273,G321.114-00.273,321.114,-0.273,106.7,17.7,14.1672,0.346461,OG/Kin,,0.0,0.065917273041675,0.0019500612583526,0.065917273041675,0.0019500612583526,14.27,0.68,0.914,3.793987346374809,8.07,48.11,O8.5
G321.118-00.525,G321.115-00.546,321.115,-0.546,251.1,-67.7,,,,,0.0,6.926792503450608,0.0328963523288902,6.895761997454965,0.0330371868557206,8.25,1.09,4.961,11.90553414297142,8.6,49.66,O4
G321.720+01.175,G321.725+01.169,321.725,1.169,175.1,-32.3,,,,,0.0,1.930116363390268,0.0022093193742845,1.930116363390268,0.0022093193742845,11.0,0.47,0.654,2.092647807432187,82.16,49.35,O5.5
G322.153+00.639,G322.162+00.625,322.162,0.626,174.2,-52.2,2.95575,0.367876,Visible/Kin,,0.0,9.139121826511666,0.001830706849666,9.120965056526613,0.0019895224030208,3.02,0.56,3.589,3.1528703367027853,26.54,48.9,O6
G322.192+00.517,G322.220+00.504,322.22,0.504,480.2,-55.2,3.16084,0.315472,Visible/Kin,,0.0,4.0074112389999215,0.0120761871032849,3.966532298034032,0.0120776587967855,3.27,0.66,9.015,8.575099992727804,4.24,48.61,O7
G322.399+00.209,G322.396+00.201,322.396,0.202,70.9,-30.0,,,,,0.0,0.6579136815207757,0.0030136039852287,0.6579136815207757,0.0030136039852287,11.25,0.47,1.591,5.206530434150243,12.49,48.9,O6
G322.707-00.329,G322.706-00.330,322.706,-0.33,77.4,-13.6,0.767461,0.288472,,,0.0,0.2527559489029271,0.0008299170871816,0.2527559489029271,0.0008299170871816,12.3,0.51,0.756,2.704908733910261,22.63,48.56,O7
G323.450+00.098,G323.449+00.095,323.449,0.095,114.3,-75.0,4.29332,0.483956,Visible/Kin,,0.0,0.1091775030008586,0.0021547624408261,0.1091775030008586,0.0021547624408261,4.83,1.1,0.69,0.9694422223838266,27.19,47.39,O9.5
G323.681+00.631,G323.680+00.631,323.68,0.632,145.6,-53.5,3.04334,0.293774,Visible/Kin,,0.0,0.117639983236194,0.0003415772546756,0.117639983236194,0.0003415772546756,9.97,0.64,1.239,3.593289215329794,8.17,48.05,O9
G323.743-00.252,G323.743-00.249,323.743,-0.249,129.2,-47.8,2.73492,0.300946,Visible/Kin,,0.0,0.1811358728779548,0.0002498420049491,0.1811358728779548,0.0002498420049491,10.42,0.49,0.717,2.173264489855283,22.53,48.28,O8
G323.800+00.026,G323.806+00.020,323.806,0.021,119.6,-59.8,3.44043,0.319746,Visible/Kin,,0.0,0.6059056516843516,0.0004833823851248,0.6059056516843516,0.0004833823851248,3.77,0.95,2.614,2.8666366082466728,9.83,47.92,O9
G323.895+00.117,G323.895+00.116,323.895,0.117,65.7,-24.5,1.47527,0.248342,Visible/Kin,,0.0,0.0516884643127506,3.661587475532804e-05,0.0516884643127506,3.661587475532804e-05,11.81,0.48,0.558,1.91694567667806,16.44,47.84,O9.5
G323.915+00.031,G323.915+00.026,323.915,0.026,69.1,-54.2,3.04678,0.381475,Visible/Kin,,0.0,0.4520807295167598,0.0002438455406414,0.4520807295167598,0.0002438455406414,3.23,0.67,0.873,0.8202428914260781,47.56,47.66,O9.5
G323.948-00.034,G323.936-00.038,323.936,-0.037,217.2,-56.2,3.41107,0.317053,Visible/Kin,,0.0,0.8969165105454857,0.0031930863694773,0.8965899264537608,0.0031931402204619,9.76,0.76,4.659,13.227209657479454,3.12,48.91,O6
G323.974+00.058,G323.973+00.057,323.973,0.058,48.9,-58.1,,,,,0.0,0.0512059612729979,0.0001517705967891,0.0512059612729979,0.0001517705967891,3.61,0.86,0.787,0.8264329866918769,17.65,46.81,B0
G324.118+00.235,G324.135+00.236,324.135,0.237,386.3,-89.6,6.61857,0.023032,TP/Kin,,0.0,4.133494060078281,0.0027444124001807,4.113910246353703,0.0028819494304842,7.86,0.99,9.89,22.61229001527162,2.42,49.39,O5
G324.128-00.952,G324.219-01.008,324.219,-1.007,636.1,-67.0,,,,,0.0,1.462385588744574,0.0076565300832943,1.4588651992419597,0.0076569188858656,8.83,1.16,8.083,20.7615126172642,1.84,49.04,O6
G324.200+00.118,G324.201+00.117,324.201,0.118,156.6,-90.5,6.62069,0.0251051,TP/Kin,,0.0,1.9386821845126945,0.0002031982140215,1.9386821845126945,0.0002031982140215,5.38,0.99,1.161,1.816938404479674,49.71,48.73,O6.5
G324.646-00.312,G324.642-00.321,324.642,-0.321,166.1,-47.9,2.75203,0.278189,Visible/Kin,,0.0,0.5319532657605931,0.0008784098197015,0.5319532657605931,0.0008784098197015,2.75,0.51,2.036,1.6286815504326957,15.69,47.59,O9.5
G324.929-00.619,G324.931-00.621,324.931,-0.621,52.0,20.8,15.175,0.497529,OG/Kin,,0.0,0.0181951820915918,0.0007209069994477,0.0181951820915918,0.0007209069994477,15.3,0.76,0.425,1.8914988000872663,12.91,47.61,O9.5
G325.087+00.027,G325.108+00.053,325.108,0.054,312.4,-64.5,3.60889,0.388589,Visible/Kin,,0.0,0.4997795661081921,0.0027853044213761,0.4990594991202661,0.0027853383049802,4.24,1.16,3.839,4.734887644534942,4.73,47.94,O9
G325.357-00.039,G325.354-00.036,325.354,-0.035,127.1,-63.8,3.60663,0.318142,Visible/Kin,,0.0,0.2847419100274386,0.0025100813674792,0.2847419100274386,0.0025100813674792,9.2,1.18,1.138,3.045480328703367,15.01,48.36,O7.5
G325.364-00.016,G325.354-00.036,325.354,-0.035,127.1,-63.8,3.60663,0.318142,Visible/Kin,,0.0,0.5203780592996956,0.0042339771202948,0.5203780592996956,0.0042339771202948,9.2,1.18,3.169,8.480779579666933,4.37,48.63,O6.5
G326.337+00.797,G326.270+00.783,326.27,0.784,949.8,-38.9,2.31952,0.204338,Visible/Kin,,0.0,19.711503449030328,0.1030456767388982,19.563088551585928,0.1030484252803114,4.03,2.67,24.993,29.298753545196718,1.83,49.49,O5
G326.450+00.903,G326.446+00.901,326.446,0.902,179.0,-41.0,,,,,0.0,6.290831747265576,0.0017984836218797,6.290831747265576,0.0017984836218797,2.35,0.44,2.179,1.4895353065231618,52.73,48.52,O7
G326.459-00.297,G326.474-00.292,326.474,-0.291,1252.7,-61.0,,,,,0.0,14.73833254473743,0.039963794598057,14.196545608619177,0.0400010325205418,9.59,1.1,33.692,93.98771871136644,0.66,50.11,O4
G326.645+00.490,G326.643+00.514,326.643,0.515,524.9,-44.0,2.63439,0.222577,Visible/Kin,,0.0,46.00954673958606,0.0277275131744528,45.5134679300692,0.0303779007402836,2.55,0.48,14.767,10.953632463093594,7.76,49.46,O5
G326.654+00.591,G326.657+00.588,326.657,0.589,118.3,-43.8,2.57473,0.235459,Visible/Kin,,0.0,11.190946020535012,0.0316759443041737,11.190946020535012,0.0316759443041737,2.53,0.47,1.193,0.8779841466075194,167.14,48.84,O6
G326.683-00.452,G326.685-00.452,326.685,-0.451,146.6,-57.0,,,,,0.0,0.2859125650038575,0.0075417197612076,0.2859125650038575,0.0075417197612076,3.64,0.92,2.309,2.444843284124792,8.29,47.56,O9.5
G326.728+00.613,G326.728+00.616,326.728,0.616,118.3,-40.9,2.3803,0.256456,Visible/Kin,,0.0,2.990465716098094,0.0004724479524656,2.990465716098094,0.0004724479524656,11.28,0.44,0.938,3.0777805250527237,58.74,49.56,O5
G326.733+00.766,G326.721+00.773,326.721,0.773,182.5,-40.1,2.31311,0.277417,Visible/Kin,,0.0,1.0219843527532777,0.0053445894825563,1.0211063486125278,0.0053456719363119,11.32,0.44,3.891,12.812484910188353,4.06,49.1,O5.5
G326.789-00.557,G326.788-00.556,326.788,-0.555,81.7,-56.0,,,,,0.0,0.4519961407208601,0.0018594338105336,0.4519961407208601,0.0018594338105336,3.56,0.88,1.388,1.4373587375463603,22.57,47.74,O9.5
G326.792-00.555,G326.786-00.552,326.786,-0.551,172.6,-56.0,,,,,0.0,0.8598398712210804,0.0049902538213577,0.8598398712210804,0.0049902538213577,3.56,0.88,3.463,3.5861479165151624,7.9,48.02,O9
G326.891-00.277,G326.890-00.277,326.89,-0.277,96.0,-44.5,2.63246,0.251099,Visible/Kin,,0.0,0.4985348473267136,0.0008935948191454,0.4985348473267136,0.0008935948191454,11.06,0.49,0.775,2.493345938477202,32.28,48.77,O6.5
G326.907-01.110,G326.916-01.100,326.916,-1.1,137.0,-51.3,2.93858,0.304432,Visible/Kin,,0.0,0.3464639015779599,0.0004749873463026,0.343557685321913,0.0004966589343997,3.14,0.7,2.785,2.543785906479529,7.41,47.52,O9.5
G326.969-00.012,G326.951+00.009,326.951,0.01,440.1,-64.0,,,,,0.0,8.25131542055522,0.0194477899887291,8.201558420240916,0.019460676698544,4.26,1.2,10.077,12.487243109592027,4.51,49.16,O5.5
G327.009-00.374,G326.900-00.347,326.9,-0.346,683.0,-61.0,,,,,0.0,3.322861446441309,0.0416074019300272,3.322861446441309,0.0416074019300272,9.64,1.11,9.744,27.323732092211475,2.0,49.47,O5
G327.137-00.262,G327.139-00.261,327.139,-0.261,91.8,-65.6,3.72579,0.353902,Visible/Kin,,0.0,0.1772951507569683,0.0007183170276205,0.1772951507569683,0.0007183170276205,9.29,1.26,0.883,2.3861740964293507,17.25,48.17,O8.5
G327.150+00.039,G327.078+00.050,327.078,0.051,1049.9,-53.0,,,,,0.0,24.05621024058076,0.0602592362453111,23.68091094124254,0.0602628855445959,10.38,0.77,28.216,85.1958635735583,1.05,50.4,O4
G327.179-00.526,G327.172-00.527,327.172,-0.526,546.3,-51.2,2.96813,0.277722,Visible/Kin,,0.0,15.044787297915072,0.0211606941982381,15.040252383252716,0.0211614890626937,10.55,0.71,10.972,33.67161660970111,3.41,50.21,O4
G327.233-00.237,G327.139-00.261,327.139,-0.261,91.8,-65.6,3.72579,0.353902,Visible/Kin,,0.0,0.0012721335954267,7.432437352464912e-05,0.0012721335954267,7.432437352464912e-05,9.29,1.26,0.33,0.8917751436259181,6.41,46.02,B0.5
G327.285-00.577,G327.285-00.576,327.285,-0.576,45.2,-38.8,2.29728,0.27202,Visible/Kin,,0.0,1.2836783593723535,0.0031375116200691,1.2836783593723535,0.0031375116200691,4.03,2.49,0.637,0.7467413279034253,114.84,48.3,O8
G327.299-00.541,G327.300-00.548,327.3,-0.547,276.0,-48.5,,,,,0.0,29.63154513069039,0.0474022451466131,4.574659560753807,0.0479826409495475,2.92,0.62,3.313,2.8140382517635083,54.8,49.38,O5
G327.402+00.480,G327.401+00.483,327.401,0.484,133.7,-76.2,4.42082,0.271276,Visible/Kin,,0.0,0.4133386490515334,0.0089784748941032,0.3725713917309667,0.0094660023810835,4.91,1.22,1.786,2.55087193658643,12.6,47.98,O9
G327.557-00.820,G327.555-00.829,327.555,-0.829,336.5,-38.9,2.33769,0.263112,Visible/Kin,,0.0,1.543640365040904,0.0035879727445281,1.3884407269063768,0.0039576621607185,4.13,2.47,5.774,6.936694058613919,4.57,48.4,O7.5
G327.632-00.355,G327.627-00.356,327.627,-0.355,42.4,-74.2,,,,,0.0,0.6462688419408934,0.0089131736177213,0.6462688419408934,0.0089131736177213,4.83,1.24,0.66,0.9272925605410516,70.62,48.16,O8.5
G327.705+00.576,G327.714+00.576,327.714,0.577,181.2,-50.5,2.88245,0.350318,Visible/Kin,,0.0,0.227627723103421,0.0005439081761428,0.2249154605951321,0.0005978798290491,10.65,0.71,2.544,7.881201367173297,3.74,48.39,O7.5
G327.751-00.398,G327.735-00.396,327.735,-0.395,70.1,-71.6,4.03977,0.342962,Visible/Kin,,0.0,0.9990777276435214,0.0021846622739131,0.9990777276435214,0.0021846622739131,9.06,1.26,1.959,5.162836157370373,12.56,48.9,O6
